 MULTIPOLE MOMENT ANALYSIS 
 units in bohr - hartree atomic units 

 MO TRANSISITION DIPOLE MOMENTS 

 orbital 1       orbital2      dx-dy-dz
           21           14   -4.722357e-12    1.466822e-10    7.358176e-13
           21           15    7.924377e-02   -2.968122e+00   -9.796758e-13
           21           16    1.673844e-13    5.513637e-12   -6.330657e-02
           21           17    1.331205e-15   -3.014565e-13   -2.365818e+00
           21           18   -1.039171e-01    3.892277e+00   -4.395108e-12
           21           19    1.529260e-10   -5.726159e-09   -1.704848e-12
           21           20    1.282099e-12   -2.116414e-13    7.842841e-13
           21           21   -6.963787e-14    2.544977e-12   -1.640861e-11
           22            0    2.700056e-16   -5.423274e-16    4.935443e-12
           22            1   -3.766192e-16    6.738144e-16    2.318468e-03
           22            2    7.251018e-16   -4.144215e-16    1.286371e-03
           22            3    6.587600e-16    3.299814e-15   -1.224745e-03
           22            4    3.532406e-16    1.155919e-15    9.728726e-11
           22            5   -7.183516e-16   -3.459548e-15    4.486901e-02
           22            6   -3.445474e-15    5.254292e-15    3.106200e-10
           22            7   -3.552194e-10   -3.049837e-10   -2.263669e-14
           22            8    3.047748e-10   -3.554442e-10    4.593611e-15
           22            9   -9.813647e-03   -1.261512e-01    2.757244e-14
           22           10    1.261512e-01   -9.813647e-03    3.446420e-14
           22           11   -1.782846e-14   -7.178786e-14   -2.362747e-01
           22           12    3.802694e-09    1.954068e-10    3.917121e-14
           22           13   -1.954368e-10    3.802482e-09   -3.271332e-13
           22           14   -1.921143e-13    2.194223e-13   -2.095274e-09
           22           15   -6.355336e-14   -2.139623e-13   -5.068588e+00
           22           16    2.345588e+00   -1.419672e-04   -5.029168e-13
           22           17   -1.419672e-04   -2.345588e+00    2.148703e-13
           22           18   -3.427266e-12    1.050189e-13   -2.041395e-01
           22           19    1.352081e-13   -2.582222e-13   -1.049018e-09
           22           20   -1.786994e-09   -4.741566e-11    2.895535e-13
           22           21    4.778211e-11   -1.773454e-09    1.695077e-13
           22           22    2.696802e-13   -4.767259e-13   -6.039360e-10
           23            0    4.822077e-16   -1.829468e-15    9.706810e-03
           23            1    6.940423e-15    2.546369e-15    8.622553e-12
           23            2    5.727259e-15    2.143419e-15   -8.840289e-13
           23            3    1.101169e-14    8.630023e-15    3.600120e-13
           23            4   -1.437275e-15   -6.415933e-16    9.084066e-02
           23            5   -1.007877e-13   -3.587987e-14   -2.508006e-11
           23            6    8.880974e-16    3.436600e-15    1.814902e-01
           23            7   -2.735096e-01   -2.346761e-01    3.737129e-14
           23            8    2.346761e-01   -2.735096e-01   -1.175437e-14
           23            9    1.598215e-11    2.049691e-10    7.567888e-14
           23           10   -2.054372e-10    1.594186e-11   -2.453547e-13
           23           11   -2.369672e-13   -1.438479e-13   -1.199204e-10
           23           12   -3.145918e-01   -1.616814e-02    4.340450e-14
           23           13    1.616814e-02   -3.145918e-01    5.408323e-13
           23           14   -6.968811e-14    1.113352e-13    1.728047e+00
           23           15   -1.219271e-12   -4.290361e-13    4.028598e-09
           23           16   -1.177059e-09   -1.855444e-14   -2.170327e-12
           23           17    1.400361e-14    1.194412e-09    1.188365e-12
           23           18   -2.251760e-14   -7.095916e-13    1.613849e-09
           23           19   -6.750059e-13   -1.903410e-12   -2.708284e+00
           23           20    2.561340e+00    6.838338e-02   -8.667921e-13
           23           21   -6.838338e-02    2.561340e+00   -2.047672e-12
           23           22   -4.658764e-14   -6.313225e-14    3.595548e+00
           23           23   -3.079235e-12   -1.333487e-12   -2.644656e-10
           24            0   -1.731074e-11   -2.166336e-13   -5.770955e-15
           24            1    1.441859e-02    1.801630e-04   -1.213002e-15
           24            2    9.712999e-03    1.213657e-04    3.656416e-16
           24            3    2.277629e-02    2.845940e-04   -2.531381e-15
           24            4   -9.630956e-13   -1.338711e-14   -5.837137e-14
           24            5   -1.607099e-01   -2.008101e-03   -4.877839e-15
           24            6   -7.606617e-13   -5.202561e-15   -1.219281e-13
           24            7    1.632156e-13    1.518462e-13    3.313432e-13
           24            8   -1.813498e-13    1.769032e-13   -2.791310e-13
           24            9   -1.260274e-14    8.197188e-15    3.269815e-02
           24           10   -1.334221e-14    7.124404e-17   -3.618023e-01
           24           11   -3.457923e-01   -4.320740e-03    5.609591e-14
           24           12    1.697347e-13    1.232916e-14    1.819282e-12
           24           13    4.710861e-14    2.798337e-13   -1.662836e-13
           24           14   -8.755424e-12   -3.886680e-14   -1.103467e-12
           24           15   -2.002151e+00   -2.501725e-02    2.268290e-13
           24           16   -5.875023e-13   -8.697660e-15   -3.455151e+00
           24           17    6.419364e-15    2.210109e-14    4.338191e-02
           24           18   -4.011886e-01   -5.012927e-03    5.011089e-12
           24           19   -1.841487e-09   -2.302778e-11    1.499081e-12
           24           20   -1.628528e-12   -4.361646e-14    5.178819e-11
           24           21    1.460019e-13   -1.692340e-12   -1.191807e-12
           24           22   -3.135153e-09   -3.936847e-11   -2.404632e-12
           24           23   -2.440039e+00   -3.048874e-02   -5.887578e-14
           24           24    3.077597e-12    3.596693e-14   -9.608427e-13
           25            0    2.160201e-13   -1.733751e-11   -2.970682e-15
           25            1   -1.801630e-04    1.441859e-02   -2.128956e-15
           25            2   -1.213657e-04    9.712999e-03    4.964653e-16
           25            3   -2.845940e-04    2.277629e-02   -6.218558e-16
           25            4    1.165213e-14   -9.721316e-13   -2.911334e-14
           25            5    2.008101e-03   -1.607099e-01   -1.100106e-14
           25            6    1.092041e-14   -3.264818e-13   -6.095273e-14
           25            7    8.665508e-14    5.969897e-14    1.668371e-13
           25            8   -7.426806e-14    5.707244e-14    1.968193e-13
           25            9    2.540524e-15    6.922628e-15    3.618023e-01
           25           10   -2.119169e-14   -6.197459e-15    3.269815e-02
           25           11    4.320740e-03   -3.457923e-01    9.389219e-14
